KIN_ACC_ID	SUB_ACC_ID	score	ACC_ID	#Psites	Family	GENE
P31152	P51452	291	P51452	1	MAPK	MAPK4
P31152	Q96QU8	197	Q96QU8	6	MAPK	MAPK4
P31152	Q9UNI6	291	Q9UNI6	2	MAPK	MAPK4
P31152	P15336	299	P15336	13	MAPK	MAPK4
P31152	Q14814	280	Q14814	18	MAPK	MAPK4
P31152	P17544	299	P17544	19	MAPK	MAPK4
P31152	P47974	207	P47974	15	MAPK	MAPK4
P31152	Q15555	171	Q15555	13	MAPK	MAPK4
P31152	P56645	171	P56645	1	MAPK	MAPK4
P31152	Q14004	163	Q14004	63	MAPK	MAPK4
P31152	P57721	171	P57721	6	MAPK	MAPK4
P31152	Q9UPY8	171	Q9UPY8	8	MAPK	MAPK4
P31152	Q13115	291	Q13115	3	MAPK	MAPK4
P31152	Q9NR55	299	Q9NR55	1	MAPK	MAPK4
P31152	P53539	299	P53539	1	MAPK	MAPK4
P31152	Q15398	219	Q15398	39	MAPK	MAPK4
P31152	Q8NDI1	161	Q8NDI1	51	MAPK	MAPK4
P31152	P15408	299	P15408	13	MAPK	MAPK4
P31152	P11831	261	P11831	9	MAPK	MAPK4
P31152	O14981	151	O14981	6	MAPK	MAPK4
P31152	Q8WYK2	299	Q8WYK2	2	MAPK	MAPK4
P31152	P08582	161	P08582	1	MAPK	MAPK4
P31152	Q96JE7	152	Q96JE7	4	MAPK	MAPK4
P31152	P15407	299	P15407	8	MAPK	MAPK4
P31152	Q8TE77	291	Q8TE77	20	MAPK	MAPK4
P31152	Q8N3D4	161	Q8N3D4	35	MAPK	MAPK4
P31152	Q9C0D0	155	Q9C0D0	6	MAPK	MAPK4
P31152	Q06413	280	Q06413	11	MAPK	MAPK4
P31152	Q9H1R2	291	Q9H1R2	1	MAPK	MAPK4
P31152	P18847	299	P18847	2	MAPK	MAPK4
P31152	P23511	163	P23511	3	MAPK	MAPK4
P31152	Q99594	211	Q99594	9	MAPK	MAPK4
P31152	Q99956	209	Q99956	3	MAPK	MAPK4
P31152	Q8WUJ0	291	Q8WUJ0	4	MAPK	MAPK4
P31152	Q02930	299	Q02930	4	MAPK	MAPK4
P31152	Q15561	211	Q15561	3	MAPK	MAPK4
P31152	Q5VZP5	291	Q5VZP5	1	MAPK	MAPK4
P31152	Q9Y6W6	291	Q9Y6W6	1	MAPK	MAPK4
P31152	Q96KR7	155	Q96KR7	3	MAPK	MAPK4
P31152	Q8IZ21	155	Q8IZ21	44	MAPK	MAPK4
P31152	Q13202	291	Q13202	1	MAPK	MAPK4
P31152	Q4G0W2	209	Q4G0W2	2	MAPK	MAPK4
P31152	Q07352	207	Q07352	14	MAPK	MAPK4
P31152	O75167	155	O75167	14	MAPK	MAPK4
P31152	P57723	171	P57723	2	MAPK	MAPK4
P31152	Q8IW41	883	Q8IW41	7	MAPK	MAPK4
P31152	P26651	207	P26651	14	MAPK	MAPK4
P31152	Q7L8L6	288	Q7L8L6	3	MAPK	MAPK4
P31152	Q96NB2	288	Q96NB2	2	MAPK	MAPK4
P34947	P29992	643	P29992	1	GRK	GRK5
P34947	Q15750	270	Q15750	3	GRK	GRK5
P34947	P35579	270	P35579	60	GRK	GRK5
P34947	P62877	270	P62877	1	GRK	GRK5
P34947	Q16543	270	Q16543	8	GRK	GRK5
P34947	Q07021	270	Q07021	9	GRK	GRK5
P34947	P42285	270	P42285	5	GRK	GRK5
P34947	Q9HAV0	256	Q9HAV0	2	GRK	GRK5
P34947	P41091	270	P41091	3	GRK	GRK5
P34947	O00203	270	O00203	9	GRK	GRK5
P34947	Q9H0A0	270	Q9H0A0	15	GRK	GRK5
P34947	Q07955	270	Q07955	18	GRK	GRK5
P34947	P42704	270	P42704	15	GRK	GRK5
P34947	Q9GZL7	270	Q9GZL7	3	GRK	GRK5
P34947	P61626	270	P61626	6	GRK	GRK5
P34947	O00231	270	O00231	8	GRK	GRK5
P34947	O14775	213	O14775	1	GRK	GRK5
P34947	P09471	169	P09471	2	GRK	GRK5
P34947	Q9UKV3	270	Q9UKV3	107	GRK	GRK5
P34947	P30679	612	P30679	1	GRK	GRK5
P34947	Q96HR8	270	Q96HR8	3	GRK	GRK5
P34947	Q9Y4E8	270	Q9Y4E8	19	GRK	GRK5
P34947	Q9NTK5	270	Q9NTK5	1	GRK	GRK5
P34947	Q14974	270	Q14974	6	GRK	GRK5
P34947	P29558	270	P29558	7	GRK	GRK5
P34947	Q9NXV2	270	Q9NXV2	1	GRK	GRK5
P34947	Q9UQ35	491	Q9UQ35	574	GRK	GRK5
P34947	Q16531	366	Q16531	6	GRK	GRK5
P34947	Q7L5Y9	270	Q7L5Y9	1	GRK	GRK5
P34947	P34932	270	P34932	26	GRK	GRK5
P34947	P31153	270	P31153	2	GRK	GRK5
P34947	P62879	256	P62879	3	GRK	GRK5
P34947	P18085	270	P18085	6	GRK	GRK5
P34947	P61981	270	P61981	20	GRK	GRK5
P34947	P13639	270	P13639	33	GRK	GRK5
P34947	Q13200	270	Q13200	14	GRK	GRK5
P34947	P36578	270	P36578	7	GRK	GRK5
P34947	P78527	287	P78527	63	GRK	GRK5
P34947	Q8NE71	270	Q8NE71	27	GRK	GRK5
P34947	Q93008	270	Q93008	15	GRK	GRK5
P34947	P19338	270	P19338	56	GRK	GRK5
P34947	Q9Y265	270	Q9Y265	3	GRK	GRK5
P34947	P27797	270	P27797	8	GRK	GRK5
P34947	P57678	270	P57678	6	GRK	GRK5
P34947	P49411	270	P49411	9	GRK	GRK5
P34947	Q9C0C9	270	Q9C0C9	25	GRK	GRK5
P34947	P63151	270	P63151	1	GRK	GRK5
P34947	P55084	270	P55084	1	GRK	GRK5
P34947	Q8IYB3	270	Q8IYB3	142	GRK	GRK5
P34947	O94973	270	O94973	3	GRK	GRK5
P34947	P57078	186	P57078	5	GRK	GRK5
P34947	P38405	183	P38405	2	GRK	GRK5
P34947	P07900	391	P07900	51	GRK	GRK5
P34947	P36957	270	P36957	2	GRK	GRK5
P34947	Q6PKG0	270	Q6PKG0	108	GRK	GRK5
P34947	O43143	270	O43143	4	GRK	GRK5
P34947	P68104	297	P68104	32	GRK	GRK5
P34947	O95819	270	O95819	58	GRK	GRK5
P34947	P39023	270	P39023	8	GRK	GRK5
P34947	Q9NR30	270	Q9NR30	30	GRK	GRK5
P34947	Q9Y2T2	270	Q9Y2T2	2	GRK	GRK5
P34947	Q01082	270	Q01082	82	GRK	GRK5
P34947	P0DP23	325	P0DP23	13	GRK	GRK5
P34947	P27816	270	P27816	107	GRK	GRK5
P34947	P35580	270	P35580	28	GRK	GRK5
P34947	Q08211	270	Q08211	15	GRK	GRK5
P34947	Q14152	270	Q14152	26	GRK	GRK5
P34947	Q5JWF2	183	Q5JWF2	8	GRK	GRK5
P34947	P08238	270	P08238	60	GRK	GRK5
P34947	Q13813	270	Q13813	51	GRK	GRK5
P34947	P31946	270	P31946	16	GRK	GRK5
P34947	Q96SB4	270	Q96SB4	10	GRK	GRK5
P34947	Q09161	270	Q09161	4	GRK	GRK5
P34947	Q9UKD2	270	Q9UKD2	2	GRK	GRK5
P34947	O00299	270	O00299	15	GRK	GRK5
P34947	Q9Y657	270	Q9Y657	8	GRK	GRK5
P34947	O95837	612	O95837	1	GRK	GRK5
P34947	Q13428	270	Q13428	131	GRK	GRK5
P34947	Q9BQG0	270	Q9BQG0	47	GRK	GRK5
P34947	P27348	270	P27348	21	GRK	GRK5
P34947	P31751	308	P31751	22	GRK	GRK5
P34947	P13010	270	P13010	18	GRK	GRK5
P34947	Q5H9R7	270	Q5H9R7	18	GRK	GRK5
P34947	P14923	270	P14923	19	GRK	GRK5
P34947	Q9Y2X7	520	Q9Y2X7	44	GRK	GRK5
P34947	P63104	270	P63104	26	GRK	GRK5
P34947	Q14978	270	Q14978	78	GRK	GRK5
P34947	Q9HCG8	270	Q9HCG8	17	GRK	GRK5
P34947	P35998	270	P35998	5	GRK	GRK5
P34947	Q15029	270	Q15029	11	GRK	GRK5
P34947	Q8IY81	270	Q8IY81	30	GRK	GRK5
P34947	P62333	270	P62333	3	GRK	GRK5
P34947	Q7L2E3	270	Q7L2E3	7	GRK	GRK5
P34947	Q8IY17	270	Q8IY17	15	GRK	GRK5
P34947	Q01804	270	Q01804	30	GRK	GRK5
P34947	Q96T76	270	Q96T76	2	GRK	GRK5
P34947	O15042	270	O15042	30	GRK	GRK5
P34947	Q92552	270	Q92552	2	GRK	GRK5
P34947	P23528	270	P23528	30	GRK	GRK5
P34947	Q14008	270	Q14008	18	GRK	GRK5
P34947	Q9NYF8	270	Q9NYF8	112	GRK	GRK5
P34947	Q9P2R3	282	Q9P2R3	4	GRK	GRK5
P34947	Q63ZY3	282	Q63ZY3	25	GRK	GRK5
P34947	Q14678	282	Q14678	21	GRK	GRK5
P34947	P62873	256	P62873	7	GRK	GRK5
P34947	P11274	270	P11274	31	GRK	GRK5
P34947	P31749	313	P31749	11	GRK	GRK5
P34947	Q13459	270	Q13459	61	GRK	GRK5
P34947	Q99835	218	Q99835	2	GRK	GRK5
P34947	P49023	189	P49023	57	GRK	GRK5
P34947	Q03135	322	Q03135	11	GRK	GRK5
P34947	Q96S59	270	Q96S59	6	GRK	GRK5
P34947	Q9UBI6	173	Q9UBI6	10	GRK	GRK5
P34947	P35243	367	P35243	1	GRK	GRK5
P34947	Q9BQ67	468	Q9BQ67	9	GRK	GRK5
P34947	Q92466	270	Q92466	3	GRK	GRK5
P34947	Q9Y4P3	270	Q9Y4P3	3	GRK	GRK5
P34947	Q9NZU7	310	Q9NZU7	2	GRK	GRK5
P34947	O00308	155	O00308	4	GRK	GRK5
P34947	Q9NRL2	270	Q9NRL2	32	GRK	GRK5
P34947	A8K855	181	A8K855	3	GRK	GRK5
P34947	O14920	163	O14920	11	GRK	GRK5
P34947	Q9Y5B0	270	Q9Y5B0	12	GRK	GRK5
P34947	O95782	270	O95782	7	GRK	GRK5
P34947	Q96PU5	155	Q96PU5	30	GRK	GRK5
P34947	P46934	155	P46934	14	GRK	GRK5
P34947	P32121	173	P32121	1	GRK	GRK5
P34947	P63215	173	P63215	2	GRK	GRK5
P34947	P59768	258	P59768	2	GRK	GRK5
P34947	P50150	173	P50150	1	GRK	GRK5
P34947	O14610	173	O14610	1	GRK	GRK5
P34947	Q9NZB2	270	Q9NZB2	33	GRK	GRK5
P34947	P13807	270	P13807	19	GRK	GRK5
P34947	Q9H307	270	Q9H307	31	GRK	GRK5
P34947	P62191	270	P62191	6	GRK	GRK5
P34947	P17480	270	P17480	16	GRK	GRK5
P34947	Q9NX58	270	Q9NX58	7	GRK	GRK5
P34947	Q14692	270	Q14692	16	GRK	GRK5
P34947	Q5JUX0	270	Q5JUX0	3	GRK	GRK5
P34947	Q96ST3	270	Q96ST3	28	GRK	GRK5
P34947	O00422	270	O00422	1	GRK	GRK5
P34947	P49407	510	P49407	5	GRK	GRK5
P34947	Q16143	270	Q16143	2	GRK	GRK5
P34947	Q8WXG6	270	Q8WXG6	38	GRK	GRK5
P34947	Q8N1I0	270	Q8N1I0	29	GRK	GRK5
P34947	P48426	270	P48426	1	GRK	GRK5
P34947	P11137	284	P11137	88	GRK	GRK5
P34947	Q15208	494	Q15208	9	GRK	GRK5
P34947	Q9UBW8	308	Q9UBW8	2	GRK	GRK5
P34947	Q9HAU4	158	Q9HAU4	2	GRK	GRK5
P34947	Q9NXH8	270	Q9NXH8	6	GRK	GRK5
P34947	Q9H0M0	155	Q9H0M0	3	GRK	GRK5
P34947	P63208	270	P63208	1	GRK	GRK5
P34947	Q9NRP7	169	Q9NRP7	2	GRK	GRK5
P34947	Q96B18	173	Q96B18	13	GRK	GRK5
P34947	Q8NHS2	270	Q8NHS2	2	GRK	GRK5
P34947	Q9HCE7	158	Q9HCE7	2	GRK	GRK5
P34947	P08100	481	P08100	1	GRK	GRK5
P34947	Q96K76	270	Q96K76	27	GRK	GRK5
P34947	O76070	270	O76070	9	GRK	GRK5
P34947	Q13427	270	Q13427	34	GRK	GRK5
P34947	Q9UER7	270	Q9UER7	25	GRK	GRK5
P34947	Q7Z7G0	270	Q7Z7G0	5	GRK	GRK5
P34947	P49802	165	P49802	3	GRK	GRK5
P34947	Q6UXN9	270	Q6UXN9	1	GRK	GRK5
P34947	Q96PY5	270	Q96PY5	15	GRK	GRK5
P34947	Q9BRT9	270	Q9BRT9	3	GRK	GRK5
P34947	Q13619	358	Q13619	8	GRK	GRK5
P34947	P21731	294	P21731	4	GRK	GRK5
P34947	Q13371	165	Q13371	9	GRK	GRK5
P34947	A6NI87	173	A6NI87	1	GRK	GRK5
P34947	Q86W92	270	Q86W92	53	GRK	GRK5
P34947	O94915	270	O94915	49	GRK	GRK5
P34947	Q92896	270	Q92896	7	GRK	GRK5
P34947	Q9BXF6	270	Q9BXF6	42	GRK	GRK5
P34947	Q9UHB7	270	Q9UHB7	59	GRK	GRK5
P34947	P04198	270	P04198	4	GRK	GRK5
P34947	P12273	270	P12273	2	GRK	GRK5
P34947	P10589	281	P10589	1	GRK	GRK5
P34947	Q96JK2	270	Q96JK2	14	GRK	GRK5
P34947	O00712	270	O00712	40	GRK	GRK5
P34947	Q9P0J7	270	Q9P0J7	3	GRK	GRK5
P34947	Q8IWB4	270	Q8IWB4	1	GRK	GRK5
P53355	P29992	160	P29992	1	DAPK	DAPK1
P53355	O15264	184	O15264	7	DAPK	DAPK1
P53355	P53778	184	P53778	5	DAPK	DAPK1
P53355	P28482	432	P28482	10	DAPK	DAPK1
P53355	Q16539	397	Q16539	9	DAPK	DAPK1
P53355	Q86YT6	497	Q86YT6	7	DAPK	DAPK1
P53355	Q16659	184	Q16659	16	DAPK	DAPK1
P53355	Q9BS26	163	Q9BS26	1	DAPK	DAPK1
P53355	P27361	767	P27361	9	DAPK	DAPK1
P53355	Q13618	382	Q13618	3	DAPK	DAPK1
P53355	O43242	158	O43242	3	DAPK	DAPK1
P53355	P0DP24	881	P0DP24	11	DAPK	DAPK1
P53355	P62979	308	P62979	16	DAPK	DAPK1
P53355	P0DP25	957	P0DP25	11	DAPK	DAPK1
P53355	P46821	546	P46821	213	DAPK	DAPK1
P53355	Q13158	658	Q13158	5	DAPK	DAPK1
P53355	Q13164	215	Q13164	8	DAPK	DAPK1
P53355	Q8N5D0	154	Q8N5D0	8	DAPK	DAPK1
P53355	P14618	323	P14618	50	DAPK	DAPK1
P53355	O94832	165	O94832	3	DAPK	DAPK1
P53355	P30153	270	P30153	4	DAPK	DAPK1
P53355	P63151	302	P63151	1	DAPK	DAPK1
P53355	Q15759	184	Q15759	2	DAPK	DAPK1
P53355	P07900	291	P07900	51	DAPK	DAPK1
P53355	Q8TD08	184	Q8TD08	1	DAPK	DAPK1
P53355	P0DP23	971	P0DP23	13	DAPK	DAPK1
P53355	Q8IZT6	183	Q8IZT6	54	DAPK	DAPK1
P53355	Q9H2G2	166	Q9H2G2	46	DAPK	DAPK1
P53355	Q92796	169	Q92796	1	DAPK	DAPK1
P53355	P07951	173	P07951	7	DAPK	DAPK1
P53355	Q9NZT1	166	Q9NZT1	2	DAPK	DAPK1
P53355	P27348	310	P27348	21	DAPK	DAPK1
P53355	Q38SD2	316	Q38SD2	6	DAPK	DAPK1
P53355	O43795	181	O43795	6	DAPK	DAPK1
P53355	P31152	184	P31152	4	DAPK	DAPK1
P53355	Q9BWT7	221	Q9BWT7	8	DAPK	DAPK1
P53355	P67775	504	P67775	1	DAPK	DAPK1
P53355	O60763	158	O60763	12	DAPK	DAPK1
P53355	Q96QF0	165	Q96QF0	22	DAPK	DAPK1
P53355	Q9Y6K9	177	Q9Y6K9	6	DAPK	DAPK1
P53355	P63098	165	P63098	2	DAPK	DAPK1
P53355	Q5S007	298	Q5S007	7	DAPK	DAPK1
P53355	P31749	150	P31749	11	DAPK	DAPK1
P53355	P04049	293	P04049	34	DAPK	DAPK1
P53355	Q8TBB1	270	Q8TBB1	5	DAPK	DAPK1
P53355	Q9NUP9	156	Q9NUP9	1	DAPK	DAPK1
P53355	Q92905	299	Q92905	3	DAPK	DAPK1
P53355	O43293	243	O43293	5	DAPK	DAPK1
P53355	P20472	166	P20472	1	DAPK	DAPK1
P53355	P49815	702	P49815	55	DAPK	DAPK1
P53355	P04150	203	P04150	21	DAPK	DAPK1
P53355	Q5THR3	166	Q5THR3	1	DAPK	DAPK1
P53355	Q92574	270	Q92574	29	DAPK	DAPK1
P53355	Q13111	181	Q13111	37	DAPK	DAPK1
P53355	P22676	166	P22676	1	DAPK	DAPK1
P53355	P27482	166	P27482	4	DAPK	DAPK1
P53355	Q9NZU7	166	Q9NZU7	2	DAPK	DAPK1
P53355	Q8IY85	166	Q8IY85	4	DAPK	DAPK1
P53355	Q99653	165	Q99653	1	DAPK	DAPK1
P53355	Q96EV8	181	Q96EV8	5	DAPK	DAPK1
P53355	Q13535	163	Q13535	14	DAPK	DAPK1
P53355	A8K855	166	A8K855	3	DAPK	DAPK1
P53355	Q9BQI0	166	Q9BQI0	2	DAPK	DAPK1
P53355	P55008	166	P55008	5	DAPK	DAPK1
P53355	P62760	226	P62760	1	DAPK	DAPK1
P53355	Q8N7B9	166	Q8N7B9	1	DAPK	DAPK1
P53355	Q99828	165	Q99828	2	DAPK	DAPK1
P53355	Q05586	187	Q05586	3	DAPK	DAPK1
P53355	P19438	270	P19438	3	DAPK	DAPK1
P53355	Q6ZN44	285	Q6ZN44	1	DAPK	DAPK1
P53355	Q9Y6Y0	270	Q9Y6Y0	17	DAPK	DAPK1
P53355	Q15172	291	Q15172	5	DAPK	DAPK1
P53355	Q9UIK4	388	Q9UIK4	4	DAPK	DAPK1
P53355	O75340	518	O75340	1	DAPK	DAPK1
P53355	P53675	171	P53675	7	DAPK	DAPK1
P53355	P53667	215	P53667	5	DAPK	DAPK1
P53355	P30154	282	P30154	2	DAPK	DAPK1
P53355	Q96IZ0	238	Q96IZ0	24	DAPK	DAPK1
P53355	Q14653	272	Q14653	4	DAPK	DAPK1
P53355	Q9BT92	275	Q9BT92	2	DAPK	DAPK1
P53355	Q8TBN0	165	Q8TBN0	7	DAPK	DAPK1
P53355	P50502	311	P50502	7	DAPK	DAPK1
P53355	Q66LE6	296	Q66LE6	1	DAPK	DAPK1
P53355	Q8IZJ1	841	Q8IZJ1	5	DAPK	DAPK1
P53355	O95185	285	O95185	3	DAPK	DAPK1
P53355	Q9Y620	165	Q9Y620	7	DAPK	DAPK1
P53355	Q92698	165	Q92698	4	DAPK	DAPK1
P53355	O94804	166	O94804	30	DAPK	DAPK1
P53355	O00522	270	O00522	9	DAPK	DAPK1
P53355	Q86X24	263	Q86X24	2	DAPK	DAPK1
P53355	O95273	270	O95273	1	DAPK	DAPK1
P53355	P60520	195	P60520	1	DAPK	DAPK1
P53355	P49754	150	P49754	1	DAPK	DAPK1
P53355	P51157	209	P51157	1	DAPK	DAPK1
P53355	Q5T5Y3	182	Q5T5Y3	56	DAPK	DAPK1
P53355	Q86WG3	256	Q86WG3	1	DAPK	DAPK1
P53355	Q08AD1	182	Q08AD1	73	DAPK	DAPK1
P53355	O75616	208	O75616	1	DAPK	DAPK1
P53355	O96000	158	O96000	2	DAPK	DAPK1
P53355	P04035	158	P04035	3	DAPK	DAPK1
P53355	P13284	386	P13284	2	DAPK	DAPK1
O43293	P29992	160	P29992	1	DAPK	DAPK3
O43293	O15264	184	O15264	7	DAPK	DAPK3
O43293	P53778	184	P53778	5	DAPK	DAPK3
O43293	P28482	184	P28482	10	DAPK	DAPK3
O43293	P35579	181	P35579	60	DAPK	DAPK3
O43293	Q16539	184	Q16539	9	DAPK	DAPK3
O43293	Q99816	273	Q99816	4	DAPK	DAPK3
O43293	Q86YT6	191	Q86YT6	7	DAPK	DAPK3
O43293	Q16659	184	Q16659	16	DAPK	DAPK3
O43293	P27361	184	P27361	9	DAPK	DAPK3
O43293	O43242	158	O43242	3	DAPK	DAPK3
O43293	P24941	187	P24941	10	DAPK	DAPK3
O43293	P46940	208	P46940	42	DAPK	DAPK3
O43293	P0DP24	287	P0DP24	11	DAPK	DAPK3
O43293	P0DP25	287	P0DP25	11	DAPK	DAPK3
O43293	Q13164	184	Q13164	8	DAPK	DAPK3
O43293	P08581	230	P08581	22	DAPK	DAPK3
O43293	Q8N5D0	181	Q8N5D0	8	DAPK	DAPK3
O43293	Q15759	184	Q15759	2	DAPK	DAPK3
O43293	P07900	154	P07900	51	DAPK	DAPK3
O43293	Q8TD08	184	Q8TD08	1	DAPK	DAPK3
O43293	P0DP23	287	P0DP23	13	DAPK	DAPK3
O43293	P61077	319	P61077	3	DAPK	DAPK3
O43293	P09493	212	P09493	11	DAPK	DAPK3
O43293	Q5SW79	418	Q5SW79	119	DAPK	DAPK3
O43293	Q8IZT6	183	Q8IZT6	54	DAPK	DAPK3
O43293	Q9H2G2	376	Q9H2G2	46	DAPK	DAPK3
O43293	P21333	312	P21333	167	DAPK	DAPK3
O43293	P08238	154	P08238	60	DAPK	DAPK3
O43293	P07951	173	P07951	7	DAPK	DAPK3
O43293	Q05513	285	Q05513	7	DAPK	DAPK3
O43293	Q9NZT1	166	Q9NZT1	2	DAPK	DAPK3
O43293	O14578	285	O14578	20	DAPK	DAPK3
O43293	Q9UHB6	230	Q9UHB6	73	DAPK	DAPK3
O43293	P62140	225	P62140	8	DAPK	DAPK3
O43293	P31152	184	P31152	4	DAPK	DAPK3
O43293	Q9BWT7	169	Q9BWT7	8	DAPK	DAPK3
O43293	P53355	243	P53355	8	DAPK	DAPK3
O43293	O14974	283	O14974	68	DAPK	DAPK3
O43293	O60763	158	O60763	12	DAPK	DAPK3
O43293	Q96QF0	212	Q96QF0	22	DAPK	DAPK3
O43293	Q9H4M7	270	Q9H4M7	22	DAPK	DAPK3
O43293	P17252	223	P17252	16	DAPK	DAPK3
O43293	P63098	165	P63098	2	DAPK	DAPK3
O43293	Q14449	270	Q14449	6	DAPK	DAPK3
O43293	P40763	561	P40763	9	DAPK	DAPK3
O43293	P20472	166	P20472	1	DAPK	DAPK3
O43293	P19105	203	P19105	11	DAPK	DAPK3
O43293	Q5THR3	166	Q5THR3	1	DAPK	DAPK3
O43293	Q13111	154	Q13111	37	DAPK	DAPK3
O43293	P22676	166	P22676	1	DAPK	DAPK3
O43293	P27482	166	P27482	4	DAPK	DAPK3
O43293	Q9NZU7	166	Q9NZU7	2	DAPK	DAPK3
O43293	Q8IY85	166	Q8IY85	4	DAPK	DAPK3
O43293	Q99653	165	Q99653	1	DAPK	DAPK3
O43293	Q96EV8	154	Q96EV8	5	DAPK	DAPK3
O43293	Q13535	163	Q13535	14	DAPK	DAPK3
O43293	Q15058	270	Q15058	30	DAPK	DAPK3
O43293	A8K855	166	A8K855	3	DAPK	DAPK3
O43293	Q9BQI0	166	Q9BQI0	2	DAPK	DAPK3
O43293	P10275	284	P10275	9	DAPK	DAPK3
O43293	P55008	166	P55008	5	DAPK	DAPK3
O43293	P62760	219	P62760	1	DAPK	DAPK3
O43293	Q8N7B9	166	Q8N7B9	1	DAPK	DAPK3
O43293	Q99828	165	Q99828	2	DAPK	DAPK3
O43293	O75385	297	O75385	42	DAPK	DAPK3
O43293	Q05586	160	Q05586	3	DAPK	DAPK3
O43293	P51668	181	P51668	3	DAPK	DAPK3
O43293	Q92614	314	Q92614	65	DAPK	DAPK3
O43293	Q9UBE8	270	Q9UBE8	1	DAPK	DAPK3
O43293	Q8N4N8	244	Q8N4N8	1	DAPK	DAPK3
O43293	Q8N3V7	213	Q8N3V7	50	DAPK	DAPK3
O43293	P53675	171	P53675	7	DAPK	DAPK3
O43293	Q9NY61	587	Q9NY61	17	DAPK	DAPK3
O43293	O96017	292	O96017	11	DAPK	DAPK3
O43293	Q96H55	298	Q96H55	5	DAPK	DAPK3
O43293	Q96IZ0	567	Q96IZ0	24	DAPK	DAPK3
O43293	Q9Y2X8	171	Q9Y2X8	2	DAPK	DAPK3
O43293	Q8TBN0	183	Q8TBN0	7	DAPK	DAPK3
O43293	Q8IZJ1	624	Q8IZJ1	5	DAPK	DAPK3
O43293	Q13227	305	Q13227	1	DAPK	DAPK3
O43293	Q8TB45	185	Q8TB45	13	DAPK	DAPK3
O43293	Q9Y620	165	Q9Y620	7	DAPK	DAPK3
O43293	Q92698	165	Q92698	4	DAPK	DAPK3
O43293	Q9UER7	544	Q9UER7	25	DAPK	DAPK3
O43293	Q8NCF5	189	Q8NCF5	32	DAPK	DAPK3
O43293	O94804	166	O94804	30	DAPK	DAPK3
O43293	Q86X24	263	Q86X24	2	DAPK	DAPK3
O43293	P49754	150	P49754	1	DAPK	DAPK3
O43293	P51157	242	P51157	1	DAPK	DAPK3
O43293	Q5T5Y3	182	Q5T5Y3	56	DAPK	DAPK3
O43293	P18848	554	P18848	3	DAPK	DAPK3
O43293	Q08AD1	182	Q08AD1	73	DAPK	DAPK3
O43293	O75616	357	O75616	1	DAPK	DAPK3
O43293	O96000	158	O96000	2	DAPK	DAPK3
O43293	P04035	158	P04035	3	DAPK	DAPK3
O43293	Q8NDX1	160	Q8NDX1	14	DAPK	DAPK3
P20794	P29992	156	P29992	1	RCK	MAK
P20794	P19087	225	P19087	1	RCK	MAK
P20794	P09471	225	P09471	2	RCK	MAK
P20794	P30679	156	P30679	1	RCK	MAK
P20794	Q9BQ70	241	Q9BQ70	10	RCK	MAK
P20794	Q00534	183	Q00534	2	RCK	MAK
P20794	P24941	203	P24941	10	RCK	MAK
P20794	P32119	181	P32119	4	RCK	MAK
P20794	P04899	225	P04899	9	RCK	MAK
P20794	P38405	156	P38405	2	RCK	MAK
P20794	P63096	225	P63096	4	RCK	MAK
P20794	P20930	169	P20930	17	RCK	MAK
P20794	P08754	225	P08754	7	RCK	MAK
P20794	Q5JWF2	156	Q5JWF2	8	RCK	MAK
P20794	Q13547	256	Q13547	10	RCK	MAK
P20794	O95837	156	O95837	1	RCK	MAK
P20794	Q4G0J3	270	Q4G0J3	28	RCK	MAK
P20794	Q92769	256	Q92769	9	RCK	MAK
P20794	Q00537	203	Q00537	14	RCK	MAK
P20794	Q00536	203	Q00536	23	RCK	MAK
P20794	O94921	203	O94921	9	RCK	MAK
P20794	P06493	203	P06493	13	RCK	MAK
P20794	Q00526	203	Q00526	11	RCK	MAK
P20794	Q96Q40	203	Q96Q40	1	RCK	MAK
P20794	Q07002	315	Q07002	13	RCK	MAK
P20794	Q9UM11	363	Q9UM11	7	RCK	MAK
P20794	Q9H668	150	Q9H668	1	RCK	MAK
P20794	O94992	270	O94992	8	RCK	MAK
P20794	Q12834	334	Q12834	16	RCK	MAK
P20794	Q13156	150	Q13156	2	RCK	MAK
P20794	P10275	270	P10275	9	RCK	MAK
P20794	Q8IZL9	270	Q8IZL9	1	RCK	MAK
P20794	P15927	171	P15927	3	RCK	MAK
P20794	O15379	256	O15379	3	RCK	MAK
P20794	Q9Y6Q9	270	Q9Y6Q9	29	RCK	MAK
P20794	P56715	189	P56715	3	RCK	MAK
P20794	Q99741	286	Q99741	15	RCK	MAK
P20794	Q13415	152	Q13415	24	RCK	MAK
P20794	P47974	161	P47974	15	RCK	MAK
P20794	Q9UPZ9	177	Q9UPZ9	1	RCK	MAK
P20794	Q07352	161	Q07352	14	RCK	MAK
P20794	P26651	161	P26651	14	RCK	MAK
P20794	Q9NQS3	489	Q9NQS3	10	RCK	MAK
P20794	O60303	205	O60303	23	RCK	MAK
P32298	P29992	329	P29992	1	GRK	GRK4
P32298	Q9HAV0	256	Q9HAV0	2	GRK	GRK4
P32298	O14775	213	O14775	1	GRK	GRK4
P32298	P09471	399	P09471	2	GRK	GRK4
P32298	P27361	155	P27361	9	GRK	GRK4
P32298	Q16531	167	Q16531	6	GRK	GRK4
P32298	P62879	256	P62879	3	GRK	GRK4
P32298	P04899	214	P04899	9	GRK	GRK4
